con-par,,rand-par,,cont-min,,rand-min,
482308.2914,548256.0099,252379.8313,2548098.36,553933.9963,553933.9963,114111.5647,1501677.206
510329.2532,587603.793,261491.9308,2804340.516,643812.1483,643812.1483,124306.6419,1752032.089
469238.156,509762.6078,329204.0778,2424868.721,482797.8906,482797.8906,153088.1203,211690.577
441541.0412,533002.1012,276457.199,2646131.161,488269.6229,488269.6229,123569.9217,1843152.892
633520.6978,682758.1875,288535.434,2727177.213,463640.6164,463640.6164,126682.1966,1938940.484
648966.177,728913.0237,274112.3973,2477857.654,495790.799,495790.799,152786.0132,1316310.916
700576.613,634992.4517,287491.0765,2656217.548,599898.658,599898.658,269834.4118,295998.2784
508713.9301,518291.1065,344934.1351,2495458.623,599983.6868,599983.6868,215888.2736,725471.0618
799836.0809,798932.5284,345685.7643,2700979.479,599813.6293,599813.6293,281621.9111,907560.3479
598382.6285,637713.6065,313062.9527,2741658.941,392698.9712,392698.9712,271815.5323,586581.3214
694708.3123,634005.1692,312097.3407,2648519.757,562981.7672,562981.7672,309841.7762,582948.2764
924972.294,630561.5059,320431.1054,2657886.698,566228.318,566228.318,272449.4854,414286.7965
734253.2358,687650.4142,275285.3169,2644459.835,564932.0268,564932.0268,254685.5138,353788.2275
691528.2809,655549.1855,383909.2516,2440202.629,566634.1369,566634.1369,202137.7627,226705.2091
765308.4843,760305.5443,321668.3617,2468961.824,374393.2548,374393.2548,197970.1136,277897.104
568339.4102,617029.527,295134.4689,2776443.003,455887.74,455887.74,181163.1469,2076935.669
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2244.858419,2265.805439,577.768481,577.768481,2776.949749,2776.949749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2606.892322,2606.892322,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2404.214373,2404.214373,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2132.712311,2152.695944,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2305.987743,2175.902409,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2132.712311,2182.146167,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2606.892322,2606.892322,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2606.892322,2591.357063,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2332.635695,2200.290654,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,934.465027,934.465027,577.768481,577.768481,1053.674316,1053.674316
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1053.674316,815.255737,577.768481,577.768481,1053.674316,1053.674316
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2606.892322,2606.892322,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,2606.892322,2606.892322,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2403.535332,2145.170771,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2249.455704,2150.67825,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2227.932775,2192.96754,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2174.411407,2554.737129,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2606.892322,2606.892322,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2202.706836,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,934.465027,815.255737,577.768481,577.768481,1053.674316,1053.674316
577.768481,577.768481,933.045869,934.465027,577.768481,577.768481,1053.674316,1053.674316
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2606.892322,2606.892322,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2606.892322,2606.892322,577.768481,577.768481,2606.892322,2606.892322
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2132.712311,2262.187373,577.768481,577.768481,2776.949749,2776.949749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2404.214373,2404.214373,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2404.214373,2404.214373,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,3147.047749,2404.214373,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1405.796642,1405.796642,577.768481,577.768481,1405.796642,1405.796642
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
577.768481,577.768481,2132.712311,2367.953203,577.768481,577.768481,2776.949749,2776.949749
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481,577.768481
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1053.674316,1053.674316,577.768481,577.768481,1053.674316,1053.674316
577.768481,577.768481,995.175907,815.255737,577.768481,577.768481,1053.674316,1053.674316
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,2319.019588,2319.019588,577.768481,577.768481,2319.019588,2319.019588
577.768481,577.768481,1490.991427,1490.991427,577.768481,577.768481,1490.991427,1490.991427
577.768481,577.768481,3147.047749,3147.047749,577.768481,577.768481,3147.047749,3147.047749
